package_idsafe_package_idsource_pathtarget_pathhas_module_jsonneeds_identitymodule_typeactionapply_nowrequires_gate
NEXT_ENGREMIAT_MODULAR_PLATFORM_005E	NEXT_ENGREMIAT_MODULAR_PLATFORM_005E	C:\ENGREMIAT_CORE\data\NEXT_ENGREMIAT_MODULAR_PLATFORM_005E	data\_OFFICIAL_MODULES\NEXT_ENGREMIAT_MODULAR_PLATFORM_005E	False	True	ADAPTER	PLAN_CREATE_IDENTITY_THEN_COPY_TO_OFFICIAL	False	True
node-link	node-link	C:\ENGREMIAT_CORE\data\node-link	data\_OFFICIAL_MODULES\node-link	False	True	ADAPTER	PLAN_CREATE_IDENTITY_THEN_COPY_TO_OFFICIAL	False	True
offers	offers	C:\ENGREMIAT_CORE\data\offers	data\_OFFICIAL_MODULES\offers	False	True	ADAPTER	PLAN_CREATE_IDENTITY_THEN_COPY_TO_OFFICIAL	False	True
official-entrypoint-196	official-entrypoint-196	C:\ENGREMIAT_CORE\data\official-entrypoint-196	data\_OFFICIAL_MODULES\official-entrypoint-196	False	True	ADAPTER	PLAN_CREATE_IDENTITY_THEN_COPY_TO_OFFICIAL	False	True
official-entrypoint-197	official-entrypoint-197	C:\ENGREMIAT_CORE\data\official-entrypoint-197	data\_OFFICIAL_MODULES\official-entrypoint-197	False	True	ADAPTER	PLAN_CREATE_IDENTITY_THEN_COPY_TO_OFFICIAL	False	True
official-entrypoint-198	official-entrypoint-198	C:\ENGREMIAT_CORE\data\official-entrypoint-198	data\_OFFICIAL_MODULES\official-entrypoint-198	False	True	ADAPTER	PLAN_CREATE_IDENTITY_THEN_COPY_TO_OFFICIAL	False	True
official-entrypoint-199	official-entrypoint-199	C:\ENGREMIAT_CORE\data\official-entrypoint-199	data\_OFFICIAL_MODULES\official-entrypoint-199	False	True	ADAPTER	PLAN_CREATE_IDENTITY_THEN_COPY_TO_OFFICIAL	False	True
ollama-execution-gate-164	ollama-execution-gate-164	C:\ENGREMIAT_CORE\data\ollama-execution-gate-164	data\_OFFICIAL_MODULES\ollama-execution-gate-164	False	True	KNOWLEDGE	PLAN_CREATE_IDENTITY_THEN_COPY_TO_OFFICIAL	False	True
ollama-generate-166	ollama-generate-166	C:\ENGREMIAT_CORE\data\ollama-generate-166	data\_OFFICIAL_MODULES\ollama-generate-166	False	True	KNOWLEDGE	PLAN_CREATE_IDENTITY_THEN_COPY_TO_OFFICIAL	False	True
ollama-postcheck-168	ollama-postcheck-168	C:\ENGREMIAT_CORE\data\ollama-postcheck-168	data\_OFFICIAL_MODULES\ollama-postcheck-168	False	True	KNOWLEDGE	PLAN_CREATE_IDENTITY_THEN_COPY_TO_OFFICIAL	False	True
ollama-preflight-163	ollama-preflight-163	C:\ENGREMIAT_CORE\data\ollama-preflight-163	data\_OFFICIAL_MODULES\ollama-preflight-163	False	True	KNOWLEDGE	PLAN_CREATE_IDENTITY_THEN_COPY_TO_OFFICIAL	False	True
ollama-prompt-165	ollama-prompt-165	C:\ENGREMIAT_CORE\data\ollama-prompt-165	data\_OFFICIAL_MODULES\ollama-prompt-165	False	True	KNOWLEDGE	PLAN_CREATE_IDENTITY_THEN_COPY_TO_OFFICIAL	False	True
ollama-result-167	ollama-result-167	C:\ENGREMIAT_CORE\data\ollama-result-167	data\_OFFICIAL_MODULES\ollama-result-167	False	True	KNOWLEDGE	PLAN_CREATE_IDENTITY_THEN_COPY_TO_OFFICIAL	False	True
open-source-toolchain-bootstrap	open-source-toolchain-bootstrap	C:\ENGREMIAT_CORE\data\open-source-toolchain-bootstrap	data\_OFFICIAL_MODULES\open-source-toolchain-bootstrap	False	True	ADAPTER	PLAN_CREATE_IDENTITY_THEN_COPY_TO_OFFICIAL	False	True
operational-apply-136	operational-apply-136	C:\ENGREMIAT_CORE\data\operational-apply-136	data\_OFFICIAL_MODULES\operational-apply-136	False	True	ADAPTER	PLAN_CREATE_IDENTITY_THEN_COPY_TO_OFFICIAL	False	True
operational-authorization-135	operational-authorization-135	C:\ENGREMIAT_CORE\data\operational-authorization-135	data\_OFFICIAL_MODULES\operational-authorization-135	False	True	ADAPTER	PLAN_CREATE_IDENTITY_THEN_COPY_TO_OFFICIAL	False	True
operational-close-085	operational-close-085	C:\ENGREMIAT_CORE\data\operational-close-085	data\_OFFICIAL_MODULES\operational-close-085	False	True	ADAPTER	PLAN_CREATE_IDENTITY_THEN_COPY_TO_OFFICIAL	False	True
operational-command-144	operational-command-144	C:\ENGREMIAT_CORE\data\operational-command-144	data\_OFFICIAL_MODULES\operational-command-144	False	True	ADAPTER	PLAN_CREATE_IDENTITY_THEN_COPY_TO_OFFICIAL	False	True
operational-control-147	operational-control-147	C:\ENGREMIAT_CORE\data\operational-control-147	data\_OFFICIAL_MODULES\operational-control-147	False	True	PANEL	PLAN_CREATE_IDENTITY_THEN_COPY_TO_OFFICIAL	False	True
operational-dashboard-050	operational-dashboard-050	C:\ENGREMIAT_CORE\data\operational-dashboard-050	data\_OFFICIAL_MODULES\operational-dashboard-050	False	True	PANEL	PLAN_CREATE_IDENTITY_THEN_COPY_TO_OFFICIAL	False	True
operational-dashboard-refresh-139	operational-dashboard-refresh-139	C:\ENGREMIAT_CORE\data\operational-dashboard-refresh-139	data\_OFFICIAL_MODULES\operational-dashboard-refresh-139	False	True	PANEL	PLAN_CREATE_IDENTITY_THEN_COPY_TO_OFFICIAL	False	True
operational-demo-054	operational-demo-054	C:\ENGREMIAT_CORE\data\operational-demo-054	data\_OFFICIAL_MODULES\operational-demo-054	False	True	ADAPTER	PLAN_CREATE_IDENTITY_THEN_COPY_TO_OFFICIAL	False	True
operational-evidence-138	operational-evidence-138	C:\ENGREMIAT_CORE\data\operational-evidence-138	data\_OFFICIAL_MODULES\operational-evidence-138	False	True	ADAPTER	PLAN_CREATE_IDENTITY_THEN_COPY_TO_OFFICIAL	False	True
operational-inbox-047	operational-inbox-047	C:\ENGREMIAT_CORE\data\operational-inbox-047	data\_OFFICIAL_MODULES\operational-inbox-047	False	True	ADAPTER	PLAN_CREATE_IDENTITY_THEN_COPY_TO_OFFICIAL	False	True
operational-index-149	operational-index-149	C:\ENGREMIAT_CORE\data\operational-index-149	data\_OFFICIAL_MODULES\operational-index-149	False	True	ADAPTER	PLAN_CREATE_IDENTITY_THEN_COPY_TO_OFFICIAL	False	True
operational-input-133	operational-input-133	C:\ENGREMIAT_CORE\data\operational-input-133	data\_OFFICIAL_MODULES\operational-input-133	False	True	ADAPTER	PLAN_CREATE_IDENTITY_THEN_COPY_TO_OFFICIAL	False	True
operational-integration-142	operational-integration-142	C:\ENGREMIAT_CORE\data\operational-integration-142	data\_OFFICIAL_MODULES\operational-integration-142	False	True	ADAPTER	PLAN_CREATE_IDENTITY_THEN_COPY_TO_OFFICIAL	False	True
operational-launch-146	operational-launch-146	C:\ENGREMIAT_CORE\data\operational-launch-146	data\_OFFICIAL_MODULES\operational-launch-146	False	True	ADAPTER	PLAN_CREATE_IDENTITY_THEN_COPY_TO_OFFICIAL	False	True
operational-loop-close-141	operational-loop-close-141	C:\ENGREMIAT_CORE\data\operational-loop-close-141	data\_OFFICIAL_MODULES\operational-loop-close-141	False	True	ADAPTER	PLAN_CREATE_IDENTITY_THEN_COPY_TO_OFFICIAL	False	True
operational-loop-regression-140	operational-loop-regression-140	C:\ENGREMIAT_CORE\data\operational-loop-regression-140	data\_OFFICIAL_MODULES\operational-loop-regression-140	False	True	ADAPTER	PLAN_CREATE_IDENTITY_THEN_COPY_TO_OFFICIAL	False	True
operational-proposal-134	operational-proposal-134	C:\ENGREMIAT_CORE\data\operational-proposal-134	data\_OFFICIAL_MODULES\operational-proposal-134	False	True	ADAPTER	PLAN_CREATE_IDENTITY_THEN_COPY_TO_OFFICIAL	False	True
operational-registry-143	operational-registry-143	C:\ENGREMIAT_CORE\data\operational-registry-143	data\_OFFICIAL_MODULES\operational-registry-143	False	True	REGISTRY	PLAN_CREATE_IDENTITY_THEN_COPY_TO_OFFICIAL	False	True
operational-regression-084	operational-regression-084	C:\ENGREMIAT_CORE\data\operational-regression-084	data\_OFFICIAL_MODULES\operational-regression-084	False	True	ADAPTER	PLAN_CREATE_IDENTITY_THEN_COPY_TO_OFFICIAL	False	True
operational-task-132	operational-task-132	C:\ENGREMIAT_CORE\data\operational-task-132	data\_OFFICIAL_MODULES\operational-task-132	False	True	ADAPTER	PLAN_CREATE_IDENTITY_THEN_COPY_TO_OFFICIAL	False	True
operational-template-145	operational-template-145	C:\ENGREMIAT_CORE\data\operational-template-145	data\_OFFICIAL_MODULES\operational-template-145	False	True	ADAPTER	PLAN_CREATE_IDENTITY_THEN_COPY_TO_OFFICIAL	False	True
operational-value-076	operational-value-076	C:\ENGREMIAT_CORE\data\operational-value-076	data\_OFFICIAL_MODULES\operational-value-076	False	True	ADAPTER	PLAN_CREATE_IDENTITY_THEN_COPY_TO_OFFICIAL	False	True
operator-hardening-064	operator-hardening-064	C:\ENGREMIAT_CORE\data\operator-hardening-064	data\_OFFICIAL_MODULES\operator-hardening-064	False	True	ADAPTER	PLAN_CREATE_IDENTITY_THEN_COPY_TO_OFFICIAL	False	True
pipeline-hardening-074	pipeline-hardening-074	C:\ENGREMIAT_CORE\data\pipeline-hardening-074	data\_OFFICIAL_MODULES\pipeline-hardening-074	False	True	ADAPTER	PLAN_CREATE_IDENTITY_THEN_COPY_TO_OFFICIAL	False	True
plan-intake-188	plan-intake-188	C:\ENGREMIAT_CORE\data\plan-intake-188	data\_OFFICIAL_MODULES\plan-intake-188	False	True	REGISTRY	PLAN_CREATE_IDENTITY_THEN_COPY_TO_OFFICIAL	False	True
plan-intake-189	plan-intake-189	C:\ENGREMIAT_CORE\data\plan-intake-189	data\_OFFICIAL_MODULES\plan-intake-189	False	True	REGISTRY	PLAN_CREATE_IDENTITY_THEN_COPY_TO_OFFICIAL	False	True
plan-intake-190	plan-intake-190	C:\ENGREMIAT_CORE\data\plan-intake-190	data\_OFFICIAL_MODULES\plan-intake-190	False	True	REGISTRY	PLAN_CREATE_IDENTITY_THEN_COPY_TO_OFFICIAL	False	True
plan-intake-191	plan-intake-191	C:\ENGREMIAT_CORE\data\plan-intake-191	data\_OFFICIAL_MODULES\plan-intake-191	False	True	REGISTRY	PLAN_CREATE_IDENTITY_THEN_COPY_TO_OFFICIAL	False	True
plan-to-worker	plan-to-worker	C:\ENGREMIAT_CORE\data\plan-to-worker	data\_OFFICIAL_MODULES\plan-to-worker	False	True	ADAPTER	PLAN_CREATE_IDENTITY_THEN_COPY_TO_OFFICIAL	False	True
policies	policies	C:\ENGREMIAT_CORE\data\policies	data\_OFFICIAL_MODULES\policies	False	True	ADAPTER	PLAN_CREATE_IDENTITY_THEN_COPY_TO_OFFICIAL	False	True
post-mvp-close-055	post-mvp-close-055	C:\ENGREMIAT_CORE\data\post-mvp-close-055	data\_OFFICIAL_MODULES\post-mvp-close-055	False	True	ADAPTER	PLAN_CREATE_IDENTITY_THEN_COPY_TO_OFFICIAL	False	True
postcheck-runner-104	postcheck-runner-104	C:\ENGREMIAT_CORE\data\postcheck-runner-104	data\_OFFICIAL_MODULES\postcheck-runner-104	False	True	ADAPTER	PLAN_CREATE_IDENTITY_THEN_COPY_TO_OFFICIAL	False	True
preview-apply-gate-090	preview-apply-gate-090	C:\ENGREMIAT_CORE\data\preview-apply-gate-090	data\_OFFICIAL_MODULES\preview-apply-gate-090	False	True	ADAPTER	PLAN_CREATE_IDENTITY_THEN_COPY_TO_OFFICIAL	False	True
prompt-factory	prompt-factory	C:\ENGREMIAT_CORE\data\prompt-factory	data\_OFFICIAL_MODULES\prompt-factory	False	True	ADAPTER	PLAN_CREATE_IDENTITY_THEN_COPY_TO_OFFICIAL	False	True
proposal-merge-068	proposal-merge-068	C:\ENGREMIAT_CORE\data\proposal-merge-068	data\_OFFICIAL_MODULES\proposal-merge-068	False	True	ADAPTER	PLAN_CREATE_IDENTITY_THEN_COPY_TO_OFFICIAL	False	True
proposal-quality-058	proposal-quality-058	C:\ENGREMIAT_CORE\data\proposal-quality-058	data\_OFFICIAL_MODULES\proposal-quality-058	False	True	ADAPTER	PLAN_CREATE_IDENTITY_THEN_COPY_TO_OFFICIAL	False	True
readonly-human-review-159	readonly-human-review-159	C:\ENGREMIAT_CORE\data\readonly-human-review-159	data\_OFFICIAL_MODULES\readonly-human-review-159	False	True	ADAPTER	PLAN_CREATE_IDENTITY_THEN_COPY_TO_OFFICIAL	False	True
readonly-mvp-close-161	readonly-mvp-close-161	C:\ENGREMIAT_CORE\data\readonly-mvp-close-161	data\_OFFICIAL_MODULES\readonly-mvp-close-161	False	True	ADAPTER	PLAN_CREATE_IDENTITY_THEN_COPY_TO_OFFICIAL	False	True
readonly-mvp-regression-160	readonly-mvp-regression-160	C:\ENGREMIAT_CORE\data\readonly-mvp-regression-160	data\_OFFICIAL_MODULES\readonly-mvp-regression-160	False	True	ADAPTER	PLAN_CREATE_IDENTITY_THEN_COPY_TO_OFFICIAL	False	True
readonly-result-sim-158	readonly-result-sim-158	C:\ENGREMIAT_CORE\data\readonly-result-sim-158	data\_OFFICIAL_MODULES\readonly-result-sim-158	False	True	SIMULATOR	PLAN_CREATE_IDENTITY_THEN_COPY_TO_OFFICIAL	False	True
readonly-worker-gate-157	readonly-worker-gate-157	C:\ENGREMIAT_CORE\data\readonly-worker-gate-157	data\_OFFICIAL_MODULES\readonly-worker-gate-157	False	True	ADAPTER	PLAN_CREATE_IDENTITY_THEN_COPY_TO_OFFICIAL	False	True
real-cline-kanban-ollama-tests	real-cline-kanban-ollama-tests	C:\ENGREMIAT_CORE\data\real-cline-kanban-ollama-tests	data\_OFFICIAL_MODULES\real-cline-kanban-ollama-tests	False	True	KNOWLEDGE	PLAN_CREATE_IDENTITY_THEN_COPY_TO_OFFICIAL	False	True
real-execution-close-171	real-execution-close-171	C:\ENGREMIAT_CORE\data\real-execution-close-171	data\_OFFICIAL_MODULES\real-execution-close-171	False	True	ADAPTER	PLAN_CREATE_IDENTITY_THEN_COPY_TO_OFFICIAL	False	True
real-execution-launcher-184	real-execution-launcher-184	C:\ENGREMIAT_CORE\data\real-execution-launcher-184	data\_OFFICIAL_MODULES\real-execution-launcher-184	False	True	ADAPTER	PLAN_CREATE_IDENTITY_THEN_COPY_TO_OFFICIAL	False	True
real-execution-launcher-185	real-execution-launcher-185	C:\ENGREMIAT_CORE\data\real-execution-launcher-185	data\_OFFICIAL_MODULES\real-execution-launcher-185	False	True	ADAPTER	PLAN_CREATE_IDENTITY_THEN_COPY_TO_OFFICIAL	False	True
real-execution-launcher-186	real-execution-launcher-186	C:\ENGREMIAT_CORE\data\real-execution-launcher-186	data\_OFFICIAL_MODULES\real-execution-launcher-186	False	True	ADAPTER	PLAN_CREATE_IDENTITY_THEN_COPY_TO_OFFICIAL	False	True
real-execution-launcher-187	real-execution-launcher-187	C:\ENGREMIAT_CORE\data\real-execution-launcher-187	data\_OFFICIAL_MODULES\real-execution-launcher-187	False	True	ADAPTER	PLAN_CREATE_IDENTITY_THEN_COPY_TO_OFFICIAL	False	True
real-execution-regression-170	real-execution-regression-170	C:\ENGREMIAT_CORE\data\real-execution-regression-170	data\_OFFICIAL_MODULES\real-execution-regression-170	False	True	ADAPTER	PLAN_CREATE_IDENTITY_THEN_COPY_TO_OFFICIAL	False	True
real-execution-template-172	real-execution-template-172	C:\ENGREMIAT_CORE\data\real-execution-template-172	data\_OFFICIAL_MODULES\real-execution-template-172	False	True	ADAPTER	PLAN_CREATE_IDENTITY_THEN_COPY_TO_OFFICIAL	False	True
real-execution-template-173	real-execution-template-173	C:\ENGREMIAT_CORE\data\real-execution-template-173	data\_OFFICIAL_MODULES\real-execution-template-173	False	True	ADAPTER	PLAN_CREATE_IDENTITY_THEN_COPY_TO_OFFICIAL	False	True
real-execution-template-174	real-execution-template-174	C:\ENGREMIAT_CORE\data\real-execution-template-174	data\_OFFICIAL_MODULES\real-execution-template-174	False	True	ADAPTER	PLAN_CREATE_IDENTITY_THEN_COPY_TO_OFFICIAL	False	True
real-execution-template-175	real-execution-template-175	C:\ENGREMIAT_CORE\data\real-execution-template-175	data\_OFFICIAL_MODULES\real-execution-template-175	False	True	ADAPTER	PLAN_CREATE_IDENTITY_THEN_COPY_TO_OFFICIAL	False	True
real-ollama-execution-162	real-ollama-execution-162	C:\ENGREMIAT_CORE\data\real-ollama-execution-162	data\_OFFICIAL_MODULES\real-ollama-execution-162	False	True	KNOWLEDGE	PLAN_CREATE_IDENTITY_THEN_COPY_TO_OFFICIAL	False	True
real-result-review-169	real-result-review-169	C:\ENGREMIAT_CORE\data\real-result-review-169	data\_OFFICIAL_MODULES\real-result-review-169	False	True	ADAPTER	PLAN_CREATE_IDENTITY_THEN_COPY_TO_OFFICIAL	False	True
real-task-proposal-114	real-task-proposal-114	C:\ENGREMIAT_CORE\data\real-task-proposal-114	data\_OFFICIAL_MODULES\real-task-proposal-114	False	True	ADAPTER	PLAN_CREATE_IDENTITY_THEN_COPY_TO_OFFICIAL	False	True
real-value-task-112	real-value-task-112	C:\ENGREMIAT_CORE\data\real-value-task-112	data\_OFFICIAL_MODULES\real-value-task-112	False	True	ADAPTER	PLAN_CREATE_IDENTITY_THEN_COPY_TO_OFFICIAL	False	True
receipts-rollback-053	receipts-rollback-053	C:\ENGREMIAT_CORE\data\receipts-rollback-053	data\_OFFICIAL_MODULES\receipts-rollback-053	False	True	ADAPTER	PLAN_CREATE_IDENTITY_THEN_COPY_TO_OFFICIAL	False	True
registry	registry	C:\ENGREMIAT_CORE\data\registry	data\_OFFICIAL_MODULES\registry	False	True	REGISTRY	PLAN_CREATE_IDENTITY_THEN_COPY_TO_OFFICIAL	False	True
release-063	release-063	C:\ENGREMIAT_CORE\data\release-063	data\_OFFICIAL_MODULES\release-063	False	True	ADAPTER	PLAN_CREATE_IDENTITY_THEN_COPY_TO_OFFICIAL	False	True
release-controls-083	release-controls-083	C:\ENGREMIAT_CORE\data\release-controls-083	data\_OFFICIAL_MODULES\release-controls-083	False	True	PANEL	PLAN_CREATE_IDENTITY_THEN_COPY_TO_OFFICIAL	False	True
release-governance-073	release-governance-073	C:\ENGREMIAT_CORE\data\release-governance-073	data\_OFFICIAL_MODULES\release-governance-073	False	True	ADAPTER	PLAN_CREATE_IDENTITY_THEN_COPY_TO_OFFICIAL	False	True
rollback-pack-103	rollback-pack-103	C:\ENGREMIAT_CORE\data\rollback-pack-103	data\_OFFICIAL_MODULES\rollback-pack-103	False	True	ADAPTER	PLAN_CREATE_IDENTITY_THEN_COPY_TO_OFFICIAL	False	True
roundtrip-038	roundtrip-038	C:\ENGREMIAT_CORE\data\roundtrip-038	data\_OFFICIAL_MODULES\roundtrip-038	False	True	ADAPTER	PLAN_CREATE_IDENTITY_THEN_COPY_TO_OFFICIAL	False	True
safe-apply-close-111	safe-apply-close-111	C:\ENGREMIAT_CORE\data\safe-apply-close-111	data\_OFFICIAL_MODULES\safe-apply-close-111	False	True	ADAPTER	PLAN_CREATE_IDENTITY_THEN_COPY_TO_OFFICIAL	False	True
safe-apply-regression-110	safe-apply-regression-110	C:\ENGREMIAT_CORE\data\safe-apply-regression-110	data\_OFFICIAL_MODULES\safe-apply-regression-110	False	True	ADAPTER	PLAN_CREATE_IDENTITY_THEN_COPY_TO_OFFICIAL	False	True
safe-apply-runtime-106	safe-apply-runtime-106	C:\ENGREMIAT_CORE\data\safe-apply-runtime-106	data\_OFFICIAL_MODULES\safe-apply-runtime-106	False	True	ADAPTER	PLAN_CREATE_IDENTITY_THEN_COPY_TO_OFFICIAL	False	True
safety-manual-109	safety-manual-109	C:\ENGREMIAT_CORE\data\safety-manual-109	data\_OFFICIAL_MODULES\safety-manual-109	False	True	MANUALS	PLAN_CREATE_IDENTITY_THEN_COPY_TO_OFFICIAL	False	True
schemas	schemas	C:\ENGREMIAT_CORE\data\schemas	data\_OFFICIAL_MODULES\schemas	False	True	ADAPTER	PLAN_CREATE_IDENTITY_THEN_COPY_TO_OFFICIAL	False	True
second-real-function-176	second-real-function-176	C:\ENGREMIAT_CORE\data\second-real-function-176	data\_OFFICIAL_MODULES\second-real-function-176	False	True	ADAPTER	PLAN_CREATE_IDENTITY_THEN_COPY_TO_OFFICIAL	False	True
second-real-function-177	second-real-function-177	C:\ENGREMIAT_CORE\data\second-real-function-177	data\_OFFICIAL_MODULES\second-real-function-177	False	True	ADAPTER	PLAN_CREATE_IDENTITY_THEN_COPY_TO_OFFICIAL	False	True
second-real-function-178	second-real-function-178	C:\ENGREMIAT_CORE\data\second-real-function-178	data\_OFFICIAL_MODULES\second-real-function-178	False	True	ADAPTER	PLAN_CREATE_IDENTITY_THEN_COPY_TO_OFFICIAL	False	True
second-real-function-179	second-real-function-179	C:\ENGREMIAT_CORE\data\second-real-function-179	data\_OFFICIAL_MODULES\second-real-function-179	False	True	ADAPTER	PLAN_CREATE_IDENTITY_THEN_COPY_TO_OFFICIAL	False	True
state	state	C:\ENGREMIAT_CORE\data\state	data\_OFFICIAL_MODULES\state	False	True	ADAPTER	PLAN_CREATE_IDENTITY_THEN_COPY_TO_OFFICIAL	False	True
stress-test-200	stress-test-200	C:\ENGREMIAT_CORE\data\stress-test-200	data\_OFFICIAL_MODULES\stress-test-200	False	True	ADAPTER	PLAN_CREATE_IDENTITY_THEN_COPY_TO_OFFICIAL	False	True
stress-test-201	stress-test-201	C:\ENGREMIAT_CORE\data\stress-test-201	data\_OFFICIAL_MODULES\stress-test-201	False	True	ADAPTER	PLAN_CREATE_IDENTITY_THEN_COPY_TO_OFFICIAL	False	True
stress-test-202	stress-test-202	C:\ENGREMIAT_CORE\data\stress-test-202	data\_OFFICIAL_MODULES\stress-test-202	False	True	ADAPTER	PLAN_CREATE_IDENTITY_THEN_COPY_TO_OFFICIAL	False	True
stress-test-203	stress-test-203	C:\ENGREMIAT_CORE\data\stress-test-203	data\_OFFICIAL_MODULES\stress-test-203	False	True	ADAPTER	PLAN_CREATE_IDENTITY_THEN_COPY_TO_OFFICIAL	False	True
task-authorization-115	task-authorization-115	C:\ENGREMIAT_CORE\data\task-authorization-115	data\_OFFICIAL_MODULES\task-authorization-115	False	True	ADAPTER	PLAN_CREATE_IDENTITY_THEN_COPY_TO_OFFICIAL	False	True
task-controlled-apply-116	task-controlled-apply-116	C:\ENGREMIAT_CORE\data\task-controlled-apply-116	data\_OFFICIAL_MODULES\task-controlled-apply-116	False	True	PANEL	PLAN_CREATE_IDENTITY_THEN_COPY_TO_OFFICIAL	False	True
task-evidence-118	task-evidence-118	C:\ENGREMIAT_CORE\data\task-evidence-118	data\_OFFICIAL_MODULES\task-evidence-118	False	True	ADAPTER	PLAN_CREATE_IDENTITY_THEN_COPY_TO_OFFICIAL	False	True
task-intake-113	task-intake-113	C:\ENGREMIAT_CORE\data\task-intake-113	data\_OFFICIAL_MODULES\task-intake-113	False	True	REGISTRY	PLAN_CREATE_IDENTITY_THEN_COPY_TO_OFFICIAL	False	True
task-loop-close-121	task-loop-close-121	C:\ENGREMIAT_CORE\data\task-loop-close-121	data\_OFFICIAL_MODULES\task-loop-close-121	False	True	ADAPTER	PLAN_CREATE_IDENTITY_THEN_COPY_TO_OFFICIAL	False	True
task-loop-regression-120	task-loop-regression-120	C:\ENGREMIAT_CORE\data\task-loop-regression-120	data\_OFFICIAL_MODULES\task-loop-regression-120	False	True	ADAPTER	PLAN_CREATE_IDENTITY_THEN_COPY_TO_OFFICIAL	False	True
third-real-function-180	third-real-function-180	C:\ENGREMIAT_CORE\data\third-real-function-180	data\_OFFICIAL_MODULES\third-real-function-180	False	True	ADAPTER	PLAN_CREATE_IDENTITY_THEN_COPY_TO_OFFICIAL	False	True
third-real-function-181	third-real-function-181	C:\ENGREMIAT_CORE\data\third-real-function-181	data\_OFFICIAL_MODULES\third-real-function-181	False	True	ADAPTER	PLAN_CREATE_IDENTITY_THEN_COPY_TO_OFFICIAL	False	True
third-real-function-182	third-real-function-182	C:\ENGREMIAT_CORE\data\third-real-function-182	data\_OFFICIAL_MODULES\third-real-function-182	False	True	ADAPTER	PLAN_CREATE_IDENTITY_THEN_COPY_TO_OFFICIAL	False	True
third-real-function-183	third-real-function-183	C:\ENGREMIAT_CORE\data\third-real-function-183	data\_OFFICIAL_MODULES\third-real-function-183	False	True	ADAPTER	PLAN_CREATE_IDENTITY_THEN_COPY_TO_OFFICIAL	False	True
unified-entrypoint-192	unified-entrypoint-192	C:\ENGREMIAT_CORE\data\unified-entrypoint-192	data\_OFFICIAL_MODULES\unified-entrypoint-192	False	True	ADAPTER	PLAN_CREATE_IDENTITY_THEN_COPY_TO_OFFICIAL	False	True
unified-entrypoint-193	unified-entrypoint-193	C:\ENGREMIAT_CORE\data\unified-entrypoint-193	data\_OFFICIAL_MODULES\unified-entrypoint-193	False	True	ADAPTER	PLAN_CREATE_IDENTITY_THEN_COPY_TO_OFFICIAL	False	True
unified-entrypoint-194	unified-entrypoint-194	C:\ENGREMIAT_CORE\data\unified-entrypoint-194	data\_OFFICIAL_MODULES\unified-entrypoint-194	False	True	ADAPTER	PLAN_CREATE_IDENTITY_THEN_COPY_TO_OFFICIAL	False	True
unified-entrypoint-195	unified-entrypoint-195	C:\ENGREMIAT_CORE\data\unified-entrypoint-195	data\_OFFICIAL_MODULES\unified-entrypoint-195	False	True	ADAPTER	PLAN_CREATE_IDENTITY_THEN_COPY_TO_OFFICIAL	False	True
unified-entrypoint-196	unified-entrypoint-196	C:\ENGREMIAT_CORE\data\unified-entrypoint-196	data\_OFFICIAL_MODULES\unified-entrypoint-196	False	True	ADAPTER	PLAN_CREATE_IDENTITY_THEN_COPY_TO_OFFICIAL	False	True
unified-entrypoint-197	unified-entrypoint-197	C:\ENGREMIAT_CORE\data\unified-entrypoint-197	data\_OFFICIAL_MODULES\unified-entrypoint-197	False	True	ADAPTER	PLAN_CREATE_IDENTITY_THEN_COPY_TO_OFFICIAL	False	True
unified-human-inbox-087	unified-human-inbox-087	C:\ENGREMIAT_CORE\data\unified-human-inbox-087	data\_OFFICIAL_MODULES\unified-human-inbox-087	False	True	ADAPTER	PLAN_CREATE_IDENTITY_THEN_COPY_TO_OFFICIAL	False	True
useful-apply-126	useful-apply-126	C:\ENGREMIAT_CORE\data\useful-apply-126	data\_OFFICIAL_MODULES\useful-apply-126	False	True	ADAPTER	PLAN_CREATE_IDENTITY_THEN_COPY_TO_OFFICIAL	False	True
useful-authorization-125	useful-authorization-125	C:\ENGREMIAT_CORE\data\useful-authorization-125	data\_OFFICIAL_MODULES\useful-authorization-125	False	True	ADAPTER	PLAN_CREATE_IDENTITY_THEN_COPY_TO_OFFICIAL	False	True
useful-dashboard-refresh-129	useful-dashboard-refresh-129	C:\ENGREMIAT_CORE\data\useful-dashboard-refresh-129	data\_OFFICIAL_MODULES\useful-dashboard-refresh-129	False	True	PANEL	PLAN_CREATE_IDENTITY_THEN_COPY_TO_OFFICIAL	False	True
useful-evidence-128	useful-evidence-128	C:\ENGREMIAT_CORE\data\useful-evidence-128	data\_OFFICIAL_MODULES\useful-evidence-128	False	True	ADAPTER	PLAN_CREATE_IDENTITY_THEN_COPY_TO_OFFICIAL	False	True
useful-input-123	useful-input-123	C:\ENGREMIAT_CORE\data\useful-input-123	data\_OFFICIAL_MODULES\useful-input-123	False	True	ADAPTER	PLAN_CREATE_IDENTITY_THEN_COPY_TO_OFFICIAL	False	True
useful-loop-close-131	useful-loop-close-131	C:\ENGREMIAT_CORE\data\useful-loop-close-131	data\_OFFICIAL_MODULES\useful-loop-close-131	False	True	ADAPTER	PLAN_CREATE_IDENTITY_THEN_COPY_TO_OFFICIAL	False	True
